data_name,removed_label,n_pcs,method,adj_rand,accuracy,recall,precision,f1_score
bench,3,20,MARS,0.02663305421888288,0.30350877192982456,0.24219043571704074,0.42686071635603495,0.2347870120375048
bench,3,30,SRNC,0.31544229621858483,0.4245614035087719,0.4245614035087719,0.741490587783327,0.5233238018556859
bench,3,30,Rejection,0.3538006592368905,0.4298245614035088,0.4298245614035088,0.439020514538321,0.39633705410463543
bench,3,30,MARS,0.10505741004575912,0.37894736842105264,0.33190952093504406,0.4388012412977518,0.3318265998689413
bench,3,40,SRNC,0.32285857474820634,0.4298245614035088,0.4298245614035088,0.7414731682146543,0.5274952906070308
bench,3,40,Rejection,0.35929309765136536,0.43333333333333335,0.43333333333333335,0.4554506271998532,0.4025484431358467
bench,3,40,MARS,0.17932047703295567,0.4105263157894737,0.38431976459572903,0.483040822919536,0.3942453620771781
bench,3,50,SRNC,0.31121015640869004,0.4263157894736842,0.4263157894736842,0.7414193378182298,0.5265972814158991
bench,3,50,Rejection,0.3502934032735104,0.4105263157894737,0.4105263157894737,0.44647839759965685,0.3808126991059827
bench,3,50,MARS,0.12114996049784948,0.38421052631578945,0.36592069087718665,0.44259308053959723,0.3731892874844724
bench,3,60,SRNC,0.30508458555457707,0.4263157894736842,0.4263157894736842,0.7345353022501907,0.5277105998957455
bench,3,60,Rejection,0.35303147473438484,0.4070175438596491,0.4070175438596491,0.4358977925097548,0.3752991802724896
bench,3,60,MARS,0.12372097836178426,0.3719298245614035,0.371952999106708,0.43928931724013687,0.371452146716878
bench,3,70,SRNC,0.30970459103367326,0.4263157894736842,0.4263157894736842,0.7413630229419703,0.5264342490743122
bench,3,70,Rejection,0.3483630315150498,0.4192982456140351,0.4192982456140351,0.4447784585240926,0.38800315173503996
bench,3,70,MARS,0.129786104958819,0.37719298245614036,0.36169545067497966,0.42292306168429405,0.3822129019894989
bench,3,80,SRNC,0.30681471041780445,0.4280701754385965,0.4280701754385965,0.7413240131578948,0.5303919284478524
bench,3,80,Rejection,0.345724610719435,0.41578947368421054,0.41578947368421054,0.43884567682689574,0.3830685707650737
bench,3,80,MARS,0.1569754188886418,0.45087719298245615,0.5294909105563798,0.5100394160965498,0.5057987628663468
bench,3,90,SRNC,0.3359470531254735,0.4421052631578947,0.4421052631578947,0.7414731682146543,0.540968942552708
bench,3,90,Rejection,0.358246861074189,0.4263157894736842,0.4263157894736842,0.4394919338680788,0.39237554998965424
bench,3,90,MARS,0.17828448563575133,0.47017543859649125,0.4948470504133299,0.5073780655536512,0.4524117764858497
bench,3,100,SRNC,0.32571839888153703,0.4368421052631579,0.4368421052631579,0.7414193378182298,0.5364570339447312
bench,3,100,Rejection,0.35260621732134495,0.42280701754385963,0.42280701754385963,0.439229680826496,0.389897785700502
bench,3,100,MARS,0.27648692743860076,0.42105263157894735,0.4192299818568957,0.4395759129780904,0.39138690395062203
bench,4,5,SRNC,0.16844162652979192,0.3157894736842105,0.3157894736842105,0.4751058307345973,0.22556602296450912
bench,4,5,Rejection,0.07913054115293522,0.29473684210526313,0.29473684210526313,0.5447789523666716,0.25414554649604065
bench,4,5,MARS,0.10907956355044339,0.39649122807017545,0.32523815085612834,0.30121796743521817,0.2672947045772255
bench,4,10,SRNC,0.3061605049278412,0.5491228070175439,0.5491228070175439,0.7664407111528821,0.5776515773643885
bench,4,10,Rejection,0.577921275398078,0.7473684210526316,0.7473684210526316,0.7212139739397376,0.72472528477407
bench,4,10,MARS,0.036481996634275746,0.3280701754385965,0.2780620551128206,0.311669902099074,0.2370750066674637
bench,4,20,SRNC,0.371635848627301,0.5385964912280702,0.5385964912280702,0.8391099700470688,0.6203330665765381
bench,4,20,Rejection,0.5620136755704093,0.7385964912280701,0.7385964912280701,0.7127319816218759,0.7157977727892539
bench,4,20,MARS,0.04175718639891535,0.3333333333333333,0.25224541692594815,0.23421568441034513,0.2237823116133252
