data_name,removed_label,n_pcs,method,adj_rand,accuracy,recall,precision,f1_score
PMBCs,5,20,SRNC,0.7931267753916406,0.9284818067754078,0.9284818067754078,0.9355104530984905,0.9294258829936646
PMBCs,5,20,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,5,20,MARS,0.1408376279274127,0.3670012547051443,0.35585317460317456,0.33022303849096424,0.2688247633731034
PMBCs,5,30,SRNC,0.8055600392817369,0.9341279799247177,0.9341279799247177,0.9370721251332718,0.9333202228738599
PMBCs,5,30,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,5,30,MARS,0.14762640644040298,0.3958594730238394,0.3616081195722546,0.315245611667255,0.30114297171219884
PMBCs,5,40,SRNC,0.8132285636348088,0.937892095357591,0.937892095357591,0.9420419227393229,0.9381338584411015
PMBCs,5,40,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,5,40,MARS,0.1575090907890753,0.4407151819322459,0.4126708553791887,0.33175540303427,0.31473016268973764
PMBCs,5,50,SRNC,0.8325040453957997,0.9444792973651192,0.9444792973651192,0.9481272258412845,0.9446967540388158
PMBCs,5,50,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,5,50,MARS,0.14793379837563386,0.41373902132998747,0.3251488095238095,0.3287408938068677,0.30573723851089224
PMBCs,5,60,SRNC,0.8335705794850631,0.944792973651192,0.944792973651192,0.9494029590262166,0.9454903677151995
PMBCs,5,60,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,5,60,MARS,0.15655545518036976,0.39084065244667504,0.32782186948853614,0.3347728851148565,0.2791178584894259
PMBCs,5,70,SRNC,0.8393366397196266,0.9476160602258469,0.9476160602258469,0.9511255858684646,0.9479155817410395
PMBCs,5,70,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,5,70,MARS,0.14531857280603472,0.3779799247176913,0.39054783950617283,0.3375781541044304,0.2754816996135876
PMBCs,5,80,SRNC,0.8426131487206749,0.948870765370138,0.948870765370138,0.9519790755885996,0.9490513916255648
PMBCs,5,80,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,5,80,MARS,0.17601101942747843,0.47145545796737764,0.3727347883597884,0.3420711381118627,0.32320322865165624
PMBCs,5,90,SRNC,0.8483027796634071,0.9507528230865746,0.9507528230865746,0.9539881002322876,0.9511265204625592
PMBCs,5,90,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,5,90,MARS,0.14891660925410916,0.4200125470514429,0.44271384479717807,0.34202108072072374,0.33453986491507404
PMBCs,5,100,SRNC,0.846825572206138,0.9501254705144291,0.9501254705144291,0.9531930229806107,0.9503451983737784
PMBCs,5,100,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,5,100,MARS,0.1527437184879636,0.4024466750313676,0.32797067901234567,0.31934224105416253,0.29638367786443964
PMBCs,6,5,SRNC,0.6993974225862877,0.8695402298850575,0.8695402298850575,0.8940943272204699,0.8721400316530402
PMBCs,6,5,Rejection,0.7060721568901276,0.8307471264367816,0.8307471264367816,0.9491069889850053,0.8820506491607966
PMBCs,6,5,MARS,0.13359210680782102,0.3531609195402299,0.2994458859042193,0.2830118405933377,0.2577287010076719
PMBCs,6,10,SRNC,0.762844415620115,0.9083333333333333,0.9083333333333333,0.9133891408401247,0.9083747002627731
PMBCs,6,10,Rejection,0.9985432473341116,0.9988505747126437,0.9988505747126437,1.0,0.999424068453578
PMBCs,6,10,MARS,0.147458599345913,0.4135057471264368,0.47571097883597885,0.36460011365774836,0.3421212818530893
PMBCs,6,20,SRNC,0.790100902602311,0.9172413793103448,0.9172413793103448,0.9252528934661296,0.9193449542582347
PMBCs,6,20,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,6,20,MARS,0.14885132652717775,0.4100574712643678,0.3901421109754443,0.35750065459809893,0.3404188110948357
PMBCs,6,30,SRNC,0.8107273494744415,0.928448275862069,0.928448275862069,0.9318870748304988,0.9286408961031178
PMBCs,6,30,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,6,30,MARS,0.15561645649398553,0.4218390804597701,0.4851054809388143,0.35015793799745276,0.33600128008121205
PMBCs,6,40,SRNC,0.8206895584625857,0.9327586206896552,0.9327586206896552,0.93684164902389,0.9332158900627765
PMBCs,6,40,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,6,40,MARS,0.1640314682745427,0.40488505747126435,0.3967430128397109,0.3677209446042165,0.3449568394681234
PMBCs,6,50,SRNC,0.8368166860899826,0.9390804597701149,0.9390804597701149,0.9431536901377413,0.9396897496420819
PMBCs,6,50,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,6,50,MARS,0.16684988391863362,0.4149425287356322,0.5208791208791209,0.3879912379577207,0.35454047556285795
PMBCs,6,60,SRNC,0.8383439316904822,0.9387931034482758,0.9387931034482758,0.9445718159587431,0.9402273374807847
PMBCs,6,60,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,6,60,MARS,0.1849967378100228,0.46522988505747126,0.4348964692714693,0.39379592881475556,0.385868058929169
PMBCs,6,70,SRNC,0.8422299821561713,0.9419540229885057,0.9419540229885057,0.9455458644890504,0.9425272811221824
PMBCs,6,70,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,6,70,MARS,0.19591023184869322,0.46264367816091956,0.44331289852123185,0.39743497315830967,0.3623162335614963
PMBCs,6,80,SRNC,0.8482781263344983,0.9445402298850575,0.9445402298850575,0.9485149990195346,0.9452973578281613
PMBCs,6,80,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,6,80,MARS,0.17499586939060138,0.4336206896551724,0.47850147537647536,0.3736017759666729,0.34762040628069285
PMBCs,6,90,SRNC,0.8534408510659093,0.9462643678160919,0.9462643678160919,0.9508110569335595,0.9473245669803582
PMBCs,6,90,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,6,90,MARS,0.18788698221324845,0.38908045977011496,0.31321479446479444,0.30728513835275467,0.2944573001170837
PMBCs,6,100,SRNC,0.8530354028035392,0.9468390804597702,0.9468390804597702,0.9503021017743813,0.9473849584959108
PMBCs,6,100,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,6,100,MARS,0.1832132589383909,0.42586206896551726,0.5100753798670465,0.39812390545861,0.3609471774506248
PMBCs,7,5,SRNC,0.69320907844681,0.8672902660040924,0.8672902660040924,0.8920667584799918,0.8701392931942967
PMBCs,7,5,Rejection,0.7042605869172123,0.8301666179479684,0.8301666179479684,0.944535816587311,0.8828381379420581
PMBCs,7,5,MARS,0.10530351958865011,0.35954399298450745,0.3297864943698277,0.3068890357947378,0.2856557844212825
PMBCs,7,10,SRNC,0.7578105199927884,0.9038292896813798,0.9038292896813798,0.9089903173254271,0.9028526077378491
PMBCs,7,10,Rejection,0.9988882437325357,0.9991230634317451,0.9991230634317451,1.0,0.9995608346279805
